geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
city,Columbia,driving,NA,South Carolina,United States,2021-03-10,128.03
city,Columbia,driving,NA,South Carolina,United States,2021-03-11,135.8
city,Columbia,driving,NA,South Carolina,United States,2021-03-12,NA
city,Columbia,driving,NA,South Carolina,United States,2021-03-13,158.05
city,Columbia,driving,NA,South Carolina,United States,2021-03-14,117.78
city,Columbia,driving,NA,South Carolina,United States,2021-03-15,129.51
city,Columbia,driving,NA,South Carolina,United States,2021-03-16,123.99
city,Columbia,driving,NA,South Carolina,United States,2021-03-17,136.96
city,Columbia,driving,NA,South Carolina,United States,2021-03-18,121.72
city,Columbia,driving,NA,South Carolina,United States,2021-03-19,168.83
city,Columbia,driving,NA,South Carolina,United States,2021-03-20,166.86
city,Columbia,driving,NA,South Carolina,United States,2021-03-21,121.21
city,Columbia,driving,NA,South Carolina,United States,2021-03-22,131.01
city,Columbia,driving,NA,South Carolina,United States,2021-03-23,131.93
city,Columbia,driving,NA,South Carolina,United States,2021-03-24,134.27
city,Columbia,driving,NA,South Carolina,United States,2021-03-25,144.26
city,Columbia,driving,NA,South Carolina,United States,2021-03-26,163.47
city,Columbia,driving,NA,South Carolina,United States,2021-03-27,168.35
city,Columbia,driving,NA,South Carolina,United States,2021-03-28,120.33
city,Columbia,driving,NA,South Carolina,United States,2021-03-29,132.24
city,Columbia,driving,NA,South Carolina,United States,2021-03-30,135.83
city,Columbia,driving,NA,South Carolina,United States,2021-03-31,136.79
city,Columbia,driving,NA,South Carolina,United States,2021-04-01,158.21
city,Columbia,driving,NA,South Carolina,United States,2021-04-02,182.26
city,Columbia,driving,NA,South Carolina,United States,2021-04-03,157.22
city,Columbia,driving,NA,South Carolina,United States,2021-04-04,102.15
city,Columbia,driving,NA,South Carolina,United States,2021-04-05,146.35
city,Columbia,driving,NA,South Carolina,United States,2021-04-06,144.58
city,Columbia,driving,NA,South Carolina,United States,2021-04-07,147.63
city,Columbia,driving,NA,South Carolina,United States,2021-04-08,152.14
city,Columbia,driving,NA,South Carolina,United States,2021-04-09,175.62
city,Columbia,driving,NA,South Carolina,United States,2021-04-10,159.67
city,Columbia,driving,NA,South Carolina,United States,2021-04-11,126.87
city,Columbia,driving,NA,South Carolina,United States,2021-04-12,133.66
city,Columbia,driving,NA,South Carolina,United States,2021-04-13,138.45
city,Columbia,driving,NA,South Carolina,United States,2021-04-14,141.03
city,Columbia,driving,NA,South Carolina,United States,2021-04-15,147.52
city,Columbia,driving,NA,South Carolina,United States,2021-04-16,175.07
city,Columbia,driving,NA,South Carolina,United States,2021-04-17,163.81
city,Columbia,driving,NA,South Carolina,United States,2021-04-18,121.47
city,Columbia,driving,NA,South Carolina,United States,2021-04-19,131.9
city,Columbia,driving,NA,South Carolina,United States,2021-04-20,137.23
city,Columbia,driving,NA,South Carolina,United States,2021-04-21,139.81
city,Columbia,driving,NA,South Carolina,United States,2021-04-22,147.16
city,Columbia,driving,NA,South Carolina,United States,2021-04-23,169.14
city,Columbia,driving,NA,South Carolina,United States,2021-04-24,140.91
city,Columbia,driving,NA,South Carolina,United States,2021-04-25,123.02
city,Columbia,driving,NA,South Carolina,United States,2021-04-26,131.95
city,Columbia,driving,NA,South Carolina,United States,2021-04-27,133.86
city,Columbia,driving,NA,South Carolina,United States,2021-04-28,138.11
city,Columbia,driving,NA,South Carolina,United States,2021-04-29,146.92
city,Columbia,driving,NA,South Carolina,United States,2021-04-30,175.32
city,Columbia,driving,NA,South Carolina,United States,2021-05-01,168.78
city,Columbia,driving,NA,South Carolina,United States,2021-05-02,121.26
city,Columbia,driving,NA,South Carolina,United States,2021-05-03,130.22
city,Columbia,driving,NA,South Carolina,United States,2021-05-04,140.43
city,Columbia,driving,NA,South Carolina,United States,2021-05-05,148.79
city,Columbia,driving,NA,South Carolina,United States,2021-05-06,159.24
city,Columbia,driving,NA,South Carolina,United States,2021-05-07,186.86
city,Columbia,driving,NA,South Carolina,United States,2021-05-08,171.8
city,Columbia,driving,NA,South Carolina,United States,2021-05-09,120.01
city,Columbia,driving,NA,South Carolina,United States,2021-05-10,132.38
city,Columbia,driving,NA,South Carolina,United States,2021-05-11,134.07
city,Columbia,driving,NA,South Carolina,United States,2021-05-12,120.87
city,Columbia,driving,NA,South Carolina,United States,2021-05-13,142.21
city,Columbia,driving,NA,South Carolina,United States,2021-05-14,160.97
city,Columbia,driving,NA,South Carolina,United States,2021-05-15,155.85
city,Columbia,driving,NA,South Carolina,United States,2021-05-16,115.94
city,Columbia,driving,NA,South Carolina,United States,2021-05-17,139.34
city,Columbia,driving,NA,South Carolina,United States,2021-05-18,136.34
city,Columbia,driving,NA,South Carolina,United States,2021-05-19,138.86
city,Columbia,driving,NA,South Carolina,United States,2021-05-20,147.82
city,Columbia,driving,NA,South Carolina,United States,2021-05-21,170.23
city,Columbia,driving,NA,South Carolina,United States,2021-05-22,161.13
city,Columbia,driving,NA,South Carolina,United States,2021-05-23,121.2
city,Columbia,driving,NA,South Carolina,United States,2021-05-24,133.6
city,Columbia,driving,NA,South Carolina,United States,2021-05-25,138.43
city,Columbia,driving,NA,South Carolina,United States,2021-05-26,141.41
city,Columbia,driving,NA,South Carolina,United States,2021-05-27,157.41
city,Columbia,driving,NA,South Carolina,United States,2021-05-28,185.45
city,Columbia,driving,NA,South Carolina,United States,2021-05-29,155.27
city,Columbia,driving,NA,South Carolina,United States,2021-05-30,113.66
city,Columbia,driving,NA,South Carolina,United States,2021-05-31,110.35
city,Columbia,driving,NA,South Carolina,United States,2021-06-01,142.94
city,Columbia,driving,NA,South Carolina,United States,2021-06-02,139.13
city,Columbia,driving,NA,South Carolina,United States,2021-06-03,146.99
city,Columbia,driving,NA,South Carolina,United States,2021-06-04,175.92
city,Columbia,driving,NA,South Carolina,United States,2021-06-05,171.12
city,Columbia,driving,NA,South Carolina,United States,2021-06-06,116.53
city,Columbia,driving,NA,South Carolina,United States,2021-06-07,137.8
city,Columbia,driving,NA,South Carolina,United States,2021-06-08,140.83
city,Columbia,driving,NA,South Carolina,United States,2021-06-09,149.33
city,Columbia,driving,NA,South Carolina,United States,2021-06-10,159
city,Columbia,driving,NA,South Carolina,United States,2021-06-11,179.97
city,Columbia,driving,NA,South Carolina,United States,2021-06-12,171.38
city,Columbia,driving,NA,South Carolina,United States,2021-06-13,123.63
city,Columbia,driving,NA,South Carolina,United States,2021-06-14,147.67
city,Columbia,driving,NA,South Carolina,United States,2021-06-15,147.54
city,Columbia,driving,NA,South Carolina,United States,2021-06-16,155.8
city,Columbia,driving,NA,South Carolina,United States,2021-06-17,161.08
city,Columbia,driving,NA,South Carolina,United States,2021-06-18,186.57
city,Columbia,driving,NA,South Carolina,United States,2021-06-19,170.2
city,Columbia,driving,NA,South Carolina,United States,2021-06-20,111.46
city,Columbia,driving,NA,South Carolina,United States,2021-06-21,145.91
city,Columbia,driving,NA,South Carolina,United States,2021-06-22,139.45
city,Columbia,driving,NA,South Carolina,United States,2021-06-23,150.6
city,Columbia,driving,NA,South Carolina,United States,2021-06-24,159.42
city,Columbia,driving,NA,South Carolina,United States,2021-06-25,181.02
city,Columbia,driving,NA,South Carolina,United States,2021-06-26,174.59
city,Columbia,driving,NA,South Carolina,United States,2021-06-27,123.68
city,Columbia,driving,NA,South Carolina,United States,2021-06-28,141.45
city,Columbia,driving,NA,South Carolina,United States,2021-06-29,144.94
city,Columbia,driving,NA,South Carolina,United States,2021-06-30,150.56
city,Columbia,driving,NA,South Carolina,United States,2021-07-01,160.41
city,Columbia,driving,NA,South Carolina,United States,2021-07-02,171.84
city,Columbia,driving,NA,South Carolina,United States,2021-07-03,157.79
city,Columbia,driving,NA,South Carolina,United States,2021-07-04,99.93
city,Columbia,driving,NA,South Carolina,United States,2021-07-05,122.35
city,Columbia,driving,NA,South Carolina,United States,2021-07-06,147.81
city,Columbia,driving,NA,South Carolina,United States,2021-07-07,143.38
city,Columbia,driving,NA,South Carolina,United States,2021-07-08,143.37
city,Columbia,driving,NA,South Carolina,United States,2021-07-09,171.71
city,Columbia,driving,NA,South Carolina,United States,2021-07-10,166.47
city,Columbia,driving,NA,South Carolina,United States,2021-07-11,118.21
city,Columbia,driving,NA,South Carolina,United States,2021-07-12,143.29
city,Columbia,driving,NA,South Carolina,United States,2021-07-13,143.73
city,Columbia,driving,NA,South Carolina,United States,2021-07-14,151.11
city,Columbia,driving,NA,South Carolina,United States,2021-07-15,158.35
city,Columbia,driving,NA,South Carolina,United States,2021-07-16,180.57
city,Columbia,driving,NA,South Carolina,United States,2021-07-17,168.81
city,Columbia,driving,NA,South Carolina,United States,2021-07-18,120.99
city,Columbia,driving,NA,South Carolina,United States,2021-07-19,142.14
city,Columbia,driving,NA,South Carolina,United States,2021-07-20,141.41
city,Columbia,driving,NA,South Carolina,United States,2021-07-21,146.57
city,Columbia,driving,NA,South Carolina,United States,2021-07-22,155.61
city,Columbia,driving,NA,South Carolina,United States,2021-07-23,176.32
city,Columbia,driving,NA,South Carolina,United States,2021-07-24,171.64
city,Columbia,driving,NA,South Carolina,United States,2021-07-25,121.07
city,Columbia,driving,NA,South Carolina,United States,2021-07-26,140.74
city,Columbia,driving,NA,South Carolina,United States,2021-07-27,141.8
city,Columbia,driving,NA,South Carolina,United States,2021-07-28,146.33
city,Columbia,driving,NA,South Carolina,United States,2021-07-29,154.62
city,Columbia,driving,NA,South Carolina,United States,2021-07-30,175.4
city,Columbia,driving,NA,South Carolina,United States,2021-07-31,163.82
city,Columbia,driving,NA,South Carolina,United States,2021-08-01,121
city,Columbia,driving,NA,South Carolina,United States,2021-08-02,144.69
city,Columbia,driving,NA,South Carolina,United States,2021-08-03,141.12
city,Columbia,driving,NA,South Carolina,United States,2021-08-04,150.39
city,Columbia,driving,NA,South Carolina,United States,2021-08-05,149.31
city,Columbia,driving,NA,South Carolina,United States,2021-08-06,164.93
city,Columbia,driving,NA,South Carolina,United States,2021-08-07,160.31
city,Columbia,driving,NA,South Carolina,United States,2021-08-08,120.73
city,Columbia,driving,NA,South Carolina,United States,2021-08-09,145.07
city,Columbia,driving,NA,South Carolina,United States,2021-08-10,152.22
city,Columbia,driving,NA,South Carolina,United States,2021-08-11,162.37
city,Columbia,driving,NA,South Carolina,United States,2021-08-12,169.8
city,Columbia,driving,NA,South Carolina,United States,2021-08-13,184.98
city,Columbia,driving,NA,South Carolina,United States,2021-08-14,186.14
city,Columbia,driving,NA,South Carolina,United States,2021-08-15,151.4
city,Columbia,driving,NA,South Carolina,United States,2021-08-16,172.22
city,Columbia,driving,NA,South Carolina,United States,2021-08-17,166.78
city,Columbia,driving,NA,South Carolina,United States,2021-08-18,179.03
city,Columbia,driving,NA,South Carolina,United States,2021-08-19,188.58
city,Columbia,driving,NA,South Carolina,United States,2021-08-20,200.86
city,Columbia,driving,NA,South Carolina,United States,2021-08-21,164.96
city,Columbia,driving,NA,South Carolina,United States,2021-08-22,118.65
city,Columbia,driving,NA,South Carolina,United States,2021-08-23,166.52
city,Columbia,driving,NA,South Carolina,United States,2021-08-24,159.38
city,Columbia,driving,NA,South Carolina,United States,2021-08-25,158.52
city,Columbia,driving,NA,South Carolina,United States,2021-08-26,162.81
city,Columbia,driving,NA,South Carolina,United States,2021-08-27,182.26
city,Columbia,driving,NA,South Carolina,United States,2021-08-28,172.21
city,Columbia,driving,NA,South Carolina,United States,2021-08-29,122.52
city,Columbia,driving,NA,South Carolina,United States,2021-08-30,147.84
city,Columbia,driving,NA,South Carolina,United States,2021-08-31,153.01
city,Columbia,driving,NA,South Carolina,United States,2021-09-01,149.63
city,Columbia,driving,NA,South Carolina,United States,2021-09-02,165.44
city,Columbia,driving,NA,South Carolina,United States,2021-09-03,206.41
city,Columbia,driving,NA,South Carolina,United States,2021-09-04,188.41
city,Columbia,driving,NA,South Carolina,United States,2021-09-05,128.84
city,Columbia,driving,NA,South Carolina,United States,2021-09-06,121.82
city,Columbia,driving,NA,South Carolina,United States,2021-09-07,145.82
city,Columbia,driving,NA,South Carolina,United States,2021-09-08,146.13
city,Columbia,driving,NA,South Carolina,United States,2021-09-09,155.7
city,Columbia,driving,NA,South Carolina,United States,2021-09-10,184.98
city,Columbia,driving,NA,South Carolina,United States,2021-09-11,158.92
city,Columbia,driving,NA,South Carolina,United States,2021-09-12,120.07
city,Columbia,driving,NA,South Carolina,United States,2021-09-13,139.12
city,Columbia,driving,NA,South Carolina,United States,2021-09-14,145.34
city,Columbia,driving,NA,South Carolina,United States,2021-09-15,154.56
city,Columbia,driving,NA,South Carolina,United States,2021-09-16,157.38
city,Columbia,driving,NA,South Carolina,United States,2021-09-17,185.05
city,Columbia,driving,NA,South Carolina,United States,2021-09-18,169.03
city,Columbia,driving,NA,South Carolina,United States,2021-09-19,120.05
city,Columbia,driving,NA,South Carolina,United States,2021-09-20,137.85
city,Columbia,walking,NA,South Carolina,United States,2020-01-13,100
city,Columbia,walking,NA,South Carolina,United States,2020-01-14,91.71
city,Columbia,walking,NA,South Carolina,United States,2020-01-15,76.74
city,Columbia,walking,NA,South Carolina,United States,2020-01-16,74.94
city,Columbia,walking,NA,South Carolina,United States,2020-01-17,75.16
city,Columbia,walking,NA,South Carolina,United States,2020-01-18,71.45
city,Columbia,walking,NA,South Carolina,United States,2020-01-19,44.19
city,Columbia,walking,NA,South Carolina,United States,2020-01-20,51.92
city,Columbia,walking,NA,South Carolina,United States,2020-01-21,54.62
city,Columbia,walking,NA,South Carolina,United States,2020-01-22,58.19
